datetime,BPM,label
2018-03-01 22:01:53,60.0,0
2018-03-01 22:01:54,60.0,0
2018-03-01 22:01:55,60.0,0
2018-03-01 22:01:56,60.0,0
2018-03-01 22:01:57,60.0,0
2018-03-01 22:01:58,60.0,0
2018-03-01 22:01:59,60.0,0
2018-03-01 22:02:00,60.0,0
2018-03-01 22:02:01,60.0,0
2018-03-01 22:02:02,60.0,0
2018-03-01 22:02:03,60.0,0
2018-03-01 22:02:04,84.0,0
2018-03-01 22:02:05,148.0,0
2018-03-01 22:02:06,190.0,0
2018-03-01 22:02:07,190.0,0
2018-03-01 22:02:08,190.0,0
2018-03-01 22:02:09,177.0,0
2018-03-01 22:02:10,160.0,0
2018-03-01 22:02:11,142.0,0
2018-03-01 22:02:12,152.0,0
2018-03-01 22:02:13,145.0,0
2018-03-01 22:02:14,170.0,0
2018-03-01 22:02:15,173.0,0
2018-03-01 22:02:16,163.0,0
2018-03-01 22:02:17,170.0,0
2018-03-01 22:02:18,171.0,0
2018-03-01 22:02:19,182.0,0
2018-03-01 22:02:20,190.0,0
2018-03-01 22:02:21,190.0,0
2018-03-01 22:02:22,190.0,0
2018-03-01 22:02:23,178.0,0
2018-03-01 22:02:24,153.0,1
2018-03-01 22:02:25,149.0,1
2018-03-01 22:02:26,148.0,1
2018-03-01 22:02:27,174.0,1
2018-03-01 22:02:28,190.0,1
2018-03-01 22:02:29,190.0,1
2018-03-01 22:02:30,190.0,1
2018-03-01 22:02:31,190.0,1
2018-03-01 22:02:32,190.0,1
2018-03-01 22:02:33,185.0,1
2018-03-01 22:02:34,180.0,1
2018-03-01 22:02:35,181.0,1
2018-03-01 22:02:36,182.0,1
2018-03-01 22:02:37,165.0,1
2018-03-01 22:02:38,160.0,1
2018-03-01 22:02:39,168.0,1
2018-03-01 22:02:40,171.0,1
2018-03-01 22:02:41,190.0,1
2018-03-01 22:02:42,186.0,1
2018-03-01 22:02:43,147.0,1
2018-03-01 22:02:44,148.0,1
2018-03-01 22:02:45,163.0,1
2018-03-01 22:02:46,190.0,1
2018-03-01 22:02:47,190.0,1
2018-03-01 22:02:48,190.0,1
2018-03-01 22:02:49,182.0,1
