datetime,BPM
2018-03-01 22:12:12,0
2018-03-01 22:12:13,0
2018-03-01 22:12:14,84
2018-03-01 22:12:15,87
2018-03-01 22:12:16,84
2018-03-01 22:12:17,89
2018-03-01 22:12:18,90
2018-03-01 22:12:19,92
2018-03-01 22:12:20,96
2018-03-01 22:12:21,94
2018-03-01 22:12:22,102
2018-03-01 22:12:23,101
2018-03-01 22:12:24,92
2018-03-01 22:12:25,91
2018-03-01 22:12:26,86
2018-03-01 22:12:27,86
2018-03-01 22:12:28,86
2018-03-01 22:12:29,86
2018-03-01 22:12:30,0
2018-03-01 22:12:31,107
2018-03-01 22:12:32,119
2018-03-01 22:12:33,119
2018-03-01 22:12:34,132
2018-03-01 22:12:35,132
2018-03-01 22:12:36,132
2018-03-01 22:12:37,238
2018-03-01 22:12:38,238
2018-03-01 22:12:39,158
2018-03-01 22:12:40,130
2018-03-01 22:12:41,110
2018-03-01 22:12:42,102
2018-03-01 22:12:43,87
2018-03-01 22:12:44,78
2018-03-01 22:12:45,73
2018-03-01 22:12:46,72
2018-03-01 22:12:47,72
2018-03-01 22:12:48,69
2018-03-01 22:12:49,68
2018-03-01 22:12:50,68
2018-03-01 22:12:51,82
2018-03-01 22:12:52,82
2018-03-01 22:12:53,82
2018-03-01 22:12:54,0
2018-03-01 22:12:55,120
2018-03-01 22:12:56,126
2018-03-01 22:12:57,120
2018-03-01 22:12:58,138
2018-03-01 22:12:59,125
2018-03-01 22:13:00,121
2018-03-01 22:13:01,118
2018-03-01 22:13:02,118
2018-03-01 22:13:03,95
2018-03-01 22:13:04,95
2018-03-01 22:13:05,85
2018-03-01 22:13:06,72
2018-03-01 22:13:07,72
2018-03-01 22:13:08,60
2018-03-01 22:13:09,60
