datetime,BPM,label
2018-03-01 13:28:32,60.0,0
2018-03-01 13:28:33,60.0,0
2018-03-01 13:28:34,60.0,0
2018-03-01 13:28:35,60.0,0
2018-03-01 13:28:36,82.0,0
2018-03-01 13:28:37,85.0,0
2018-03-01 13:28:38,85.0,0
2018-03-01 13:28:39,91.0,0
2018-03-01 13:28:40,100.0,0
2018-03-01 13:28:41,98.0,0
2018-03-01 13:28:42,110.0,0
2018-03-01 13:28:43,108.0,0
2018-03-01 13:28:44,115.0,0
2018-03-01 13:28:45,109.0,0
2018-03-01 13:28:46,104.0,0
2018-03-01 13:28:47,102.0,0
2018-03-01 13:28:48,108.0,0
2018-03-01 13:28:49,115.0,0
2018-03-01 13:28:50,127.0,0
2018-03-01 13:28:51,155.0,0
2018-03-01 13:28:52,132.0,0
2018-03-01 13:28:53,118.0,0
2018-03-01 13:28:54,116.0,0
2018-03-01 13:28:55,112.0,0
2018-03-01 13:28:56,102.0,0
2018-03-01 13:28:57,142.0,0
2018-03-01 13:28:58,142.0,1
2018-03-01 13:28:59,190.0,1
2018-03-01 13:29:00,188.0,1
2018-03-01 13:29:01,175.0,1
2018-03-01 13:29:02,184.0,1
2018-03-01 13:29:03,182.0,1
2018-03-01 13:29:04,190.0,1
2018-03-01 13:29:05,185.0,1
2018-03-01 13:29:06,175.0,1
2018-03-01 13:29:07,160.0,1
2018-03-01 13:29:08,135.0,1
2018-03-01 13:29:09,115.0,1
2018-03-01 13:29:10,105.0,1
2018-03-01 13:29:11,93.0,1
2018-03-01 13:29:12,86.0,1
2018-03-01 13:29:13,80.0,1
2018-03-01 13:29:14,74.0,1
2018-03-01 13:29:15,78.0,1
2018-03-01 13:29:16,84.0,1
2018-03-01 13:29:17,84.0,1
2018-03-01 13:29:18,84.0,1
2018-03-01 13:29:19,84.0,1
2018-03-01 13:29:20,60.0,1
2018-03-01 13:29:21,60.0,1
2018-03-01 13:29:22,60.0,1
2018-03-01 13:29:23,60.0,1
2018-03-01 13:29:24,60.0,1
2018-03-01 13:29:25,90.0,1
2018-03-01 13:29:26,158.0,1
2018-03-01 13:29:27,190.0,1
2018-03-01 13:29:28,157.0,1
2018-03-01 13:29:29,155.0,1
