datetime,BPM,label
2018-03-02 20:48:50,109.0,0
2018-03-02 20:48:51,104.0,0
2018-03-02 20:48:52,104.0,0
2018-03-02 20:48:53,109.0,0
2018-03-02 20:48:54,88.0,0
2018-03-02 20:48:55,88.0,0
2018-03-02 20:48:56,80.0,0
2018-03-02 20:48:57,80.0,0
2018-03-02 20:48:58,80.0,0
2018-03-02 20:48:59,80.0,0
2018-03-02 20:49:00,60.0,0
2018-03-02 20:49:01,60.0,0
2018-03-02 20:49:02,60.0,0
2018-03-02 20:49:03,60.0,0
2018-03-02 20:49:04,60.0,0
2018-03-02 20:49:05,60.0,0
2018-03-02 20:49:06,60.0,0
2018-03-02 20:49:07,60.0,0
2018-03-02 20:49:08,60.0,0
2018-03-02 20:49:09,134.0,0
2018-03-02 20:49:10,134.0,0
2018-03-02 20:49:11,134.0,0
2018-03-02 20:49:12,134.0,0
2018-03-02 20:49:13,83.0,0
2018-03-02 20:49:14,77.0,0
2018-03-02 20:49:15,76.0,1
2018-03-02 20:49:16,78.0,1
2018-03-02 20:49:17,78.0,1
2018-03-02 20:49:18,78.0,1
2018-03-02 20:49:19,71.0,1
2018-03-02 20:49:20,70.0,1
2018-03-02 20:49:21,68.0,1
2018-03-02 20:49:22,68.0,1
2018-03-02 20:49:23,69.0,1
2018-03-02 20:49:24,69.0,1
2018-03-02 20:49:25,66.0,1
2018-03-02 20:49:26,64.0,1
2018-03-02 20:49:27,70.0,1
2018-03-02 20:49:28,77.0,1
2018-03-02 20:49:29,89.0,1
2018-03-02 20:49:30,96.0,1
2018-03-02 20:49:31,104.0,1
2018-03-02 20:49:32,103.0,1
2018-03-02 20:49:33,109.0,1
2018-03-02 20:49:34,106.0,1
2018-03-02 20:49:35,106.0,1
2018-03-02 20:49:36,84.0,1
2018-03-02 20:49:37,76.0,1
2018-03-02 20:49:38,71.0,1
2018-03-02 20:49:39,71.0,1
