datetime,X_gyro(t-5),Y_gyro(t-5),Z_gyro(t-5),X_acc(t-5),Y_acc(t-5),Z_acc(t-5),X_comp(t-5),Y_comp(t-5),Z_comp(t-5),X_gyro(t-4),Y_gyro(t-4),Z_gyro(t-4),X_acc(t-4),Y_acc(t-4),Z_acc(t-4),X_comp(t-4),Y_comp(t-4),Z_comp(t-4),X_gyro(t-3),Y_gyro(t-3),Z_gyro(t-3),X_acc(t-3),Y_acc(t-3),Z_acc(t-3),X_comp(t-3),Y_comp(t-3),Z_comp(t-3),X_gyro(t-2),Y_gyro(t-2),Z_gyro(t-2),X_acc(t-2),Y_acc(t-2),Z_acc(t-2),X_comp(t-2),Y_comp(t-2),Z_comp(t-2),X_gyro(t-1),Y_gyro(t-1),Z_gyro(t-1),X_acc(t-1),Y_acc(t-1),Z_acc(t-1),X_comp(t-1),Y_comp(t-1),Z_comp(t-1),X_gyro,Y_gyro,Z_gyro,X_acc,Y_acc,Z_acc,X_comp,Y_comp,Z_comp
2018-03-02 20:54:59.49,-0.2064153552055359,-0.02540368773043156,0.1750175952911377,-0.271484375,-0.00390625,0.91357421875,28.441686630249023,-9.309587478637695,32.72272491455078,-0.18274946510791776,-0.0798083245754242,0.055074438452720635,-0.24658203125,-0.013427734375,0.9658203125,29.23859596252441,-9.05198574066162,33.376163482666016,0.21595712006092072,-0.006526323035359383,-0.1574939787387848,-0.218505859375,-0.06298828125,0.9560546875,30.03714942932129,-9.455368995666504,33.09912872314453,0.12071506679058075,0.2725872099399567,0.014332092367112638,-0.25439453125,-0.05322265625,0.95947265625,29.34506607055664,-8.898387908935547,32.733448028564446,0.10591846704483032,-0.06417472660541534,0.0014841817319393158,-0.2802734375,0.00390625,0.904541015625,29.03563690185547,-8.786498069763184,33.48406982421875,-0.020784612745046616,-0.13152767717838287,0.040282253175973885,-0.272216796875,0.03271484375,0.9267578125,29.59394454956055,-9.09191608428955,33.29735565185547
2018-03-02 20:54:59.69,-0.18274946510791776,-0.0798083245754242,0.055074438452720635,-0.24658203125,-0.013427734375,0.9658203125,29.23859596252441,-9.05198574066162,33.376163482666016,0.21595712006092072,-0.006526323035359383,-0.1574939787387848,-0.218505859375,-0.06298828125,0.9560546875,30.03714942932129,-9.455368995666504,33.09912872314453,0.12071506679058075,0.2725872099399567,0.014332092367112638,-0.25439453125,-0.05322265625,0.95947265625,29.34506607055664,-8.898387908935547,32.733448028564446,0.10591846704483032,-0.06417472660541534,0.0014841817319393158,-0.2802734375,0.00390625,0.904541015625,29.03563690185547,-8.786498069763184,33.48406982421875,-0.020784612745046616,-0.13152767717838287,0.040282253175973885,-0.272216796875,0.03271484375,0.9267578125,29.59394454956055,-9.09191608428955,33.29735565185547,-0.0012588612735271456,-0.08609946072101593,0.039142705500125885,-0.201904296875,0.048583984375,1.051025390625,30.09383201599121,-9.37300968170166,32.740840911865234
2018-03-02 20:54:59.89,0.21595712006092072,-0.006526323035359383,-0.1574939787387848,-0.218505859375,-0.06298828125,0.9560546875,30.03714942932129,-9.455368995666504,33.09912872314453,0.12071506679058075,0.2725872099399567,0.014332092367112638,-0.25439453125,-0.05322265625,0.95947265625,29.34506607055664,-8.898387908935547,32.733448028564446,0.10591846704483032,-0.06417472660541534,0.0014841817319393158,-0.2802734375,0.00390625,0.904541015625,29.03563690185547,-8.786498069763184,33.48406982421875,-0.020784612745046616,-0.13152767717838287,0.040282253175973885,-0.272216796875,0.03271484375,0.9267578125,29.59394454956055,-9.09191608428955,33.29735565185547,-0.0012588612735271456,-0.08609946072101593,0.039142705500125885,-0.201904296875,0.048583984375,1.051025390625,30.09383201599121,-9.37300968170166,32.740840911865234,-0.02470652386546135,0.006329093128442764,0.07534308731555939,-0.2607421875,-0.009521484375,0.911865234375,30.37980461120605,-8.898689270019531,32.80936813354492
2018-03-02 20:55:00.09,0.12071506679058075,0.2725872099399567,0.014332092367112638,-0.25439453125,-0.05322265625,0.95947265625,29.34506607055664,-8.898387908935547,32.733448028564446,0.10591846704483032,-0.06417472660541534,0.0014841817319393158,-0.2802734375,0.00390625,0.904541015625,29.03563690185547,-8.786498069763184,33.48406982421875,-0.020784612745046616,-0.13152767717838287,0.040282253175973885,-0.272216796875,0.03271484375,0.9267578125,29.59394454956055,-9.09191608428955,33.29735565185547,-0.0012588612735271456,-0.08609946072101593,0.039142705500125885,-0.201904296875,0.048583984375,1.051025390625,30.09383201599121,-9.37300968170166,32.740840911865234,-0.02470652386546135,0.006329093128442764,0.07534308731555939,-0.2607421875,-0.009521484375,0.911865234375,30.37980461120605,-8.898689270019531,32.80936813354492,0.23647478222846985,-0.054598450660705566,0.07513656467199326,-0.22021484375,-0.00146484375,1.187744140625,31.02619171142578,-9.11506462097168,32.680286407470696
2018-03-02 20:55:00.29,0.10591846704483032,-0.06417472660541534,0.0014841817319393158,-0.2802734375,0.00390625,0.904541015625,29.03563690185547,-8.786498069763184,33.48406982421875,-0.020784612745046616,-0.13152767717838287,0.040282253175973885,-0.272216796875,0.03271484375,0.9267578125,29.59394454956055,-9.09191608428955,33.29735565185547,-0.0012588612735271456,-0.08609946072101593,0.039142705500125885,-0.201904296875,0.048583984375,1.051025390625,30.09383201599121,-9.37300968170166,32.740840911865234,-0.02470652386546135,0.006329093128442764,0.07534308731555939,-0.2607421875,-0.009521484375,0.911865234375,30.37980461120605,-8.898689270019531,32.80936813354492,0.23647478222846985,-0.054598450660705566,0.07513656467199326,-0.22021484375,-0.00146484375,1.187744140625,31.02619171142578,-9.11506462097168,32.680286407470696,0.4924209415912628,-0.8596847653388977,0.24541258811950686,-0.225830078125,0.060546875,1.1064453125,33.280914306640625,-8.82958984375,30.36913871765137
2018-03-02 20:55:00.49,-0.020784612745046616,-0.13152767717838287,0.040282253175973885,-0.272216796875,0.03271484375,0.9267578125,29.59394454956055,-9.09191608428955,33.29735565185547,-0.0012588612735271456,-0.08609946072101593,0.039142705500125885,-0.201904296875,0.048583984375,1.051025390625,30.09383201599121,-9.37300968170166,32.740840911865234,-0.02470652386546135,0.006329093128442764,0.07534308731555939,-0.2607421875,-0.009521484375,0.911865234375,30.37980461120605,-8.898689270019531,32.80936813354492,0.23647478222846985,-0.054598450660705566,0.07513656467199326,-0.22021484375,-0.00146484375,1.187744140625,31.02619171142578,-9.11506462097168,32.680286407470696,0.4924209415912628,-0.8596847653388977,0.24541258811950686,-0.225830078125,0.060546875,1.1064453125,33.280914306640625,-8.82958984375,30.36913871765137,-0.08598540723323822,-0.2669113576412201,0.3928077518939972,0.025390625,0.216796875,0.899169921875,39.82644271850586,-10.243858337402344,27.343303680419922
2018-03-02 20:55:00.70,-0.0012588612735271456,-0.08609946072101593,0.039142705500125885,-0.201904296875,0.048583984375,1.051025390625,30.09383201599121,-9.37300968170166,32.740840911865234,-0.02470652386546135,0.006329093128442764,0.07534308731555939,-0.2607421875,-0.009521484375,0.911865234375,30.37980461120605,-8.898689270019531,32.80936813354492,0.23647478222846985,-0.054598450660705566,0.07513656467199326,-0.22021484375,-0.00146484375,1.187744140625,31.02619171142578,-9.11506462097168,32.680286407470696,0.4924209415912628,-0.8596847653388977,0.24541258811950686,-0.225830078125,0.060546875,1.1064453125,33.280914306640625,-8.82958984375,30.36913871765137,-0.08598540723323822,-0.2669113576412201,0.3928077518939972,0.025390625,0.216796875,0.899169921875,39.82644271850586,-10.243858337402344,27.343303680419922,0.28702548146247864,0.20773303508758545,0.4646429419517517,0.008056640625,0.061279296875,0.979248046875,44.51445007324219,-11.942380905151367,28.86092567443848
2018-03-02 20:55:00.90,-0.02470652386546135,0.006329093128442764,0.07534308731555939,-0.2607421875,-0.009521484375,0.911865234375,30.37980461120605,-8.898689270019531,32.80936813354492,0.23647478222846985,-0.054598450660705566,0.07513656467199326,-0.22021484375,-0.00146484375,1.187744140625,31.02619171142578,-9.11506462097168,32.680286407470696,0.4924209415912628,-0.8596847653388977,0.24541258811950686,-0.225830078125,0.060546875,1.1064453125,33.280914306640625,-8.82958984375,30.36913871765137,-0.08598540723323822,-0.2669113576412201,0.3928077518939972,0.025390625,0.216796875,0.899169921875,39.82644271850586,-10.243858337402344,27.343303680419922,0.28702548146247864,0.20773303508758545,0.4646429419517517,0.008056640625,0.061279296875,0.979248046875,44.51445007324219,-11.942380905151367,28.86092567443848,0.0896117314696312,0.20454037189483645,-0.13824056088924408,0.037109375,0.13134765625,0.96044921875,46.6567611694336,-12.394783973693848,29.9880313873291
2018-03-02 20:55:01.10,0.23647478222846985,-0.054598450660705566,0.07513656467199326,-0.22021484375,-0.00146484375,1.187744140625,31.02619171142578,-9.11506462097168,32.680286407470696,0.4924209415912628,-0.8596847653388977,0.24541258811950686,-0.225830078125,0.060546875,1.1064453125,33.280914306640625,-8.82958984375,30.36913871765137,-0.08598540723323822,-0.2669113576412201,0.3928077518939972,0.025390625,0.216796875,0.899169921875,39.82644271850586,-10.243858337402344,27.343303680419922,0.28702548146247864,0.20773303508758545,0.4646429419517517,0.008056640625,0.061279296875,0.979248046875,44.51445007324219,-11.942380905151367,28.86092567443848,0.0896117314696312,0.20454037189483645,-0.13824056088924408,0.037109375,0.13134765625,0.96044921875,46.6567611694336,-12.394783973693848,29.9880313873291,-0.07640738040208818,-0.4350589215755463,0.4843311309814453,0.169189453125,0.239501953125,0.570556640625,46.18585968017578,-13.463519096374512,31.10641670227051
2018-03-02 20:55:01.30,0.4924209415912628,-0.8596847653388977,0.24541258811950686,-0.225830078125,0.060546875,1.1064453125,33.280914306640625,-8.82958984375,30.36913871765137,-0.08598540723323822,-0.2669113576412201,0.3928077518939972,0.025390625,0.216796875,0.899169921875,39.82644271850586,-10.243858337402344,27.343303680419922,0.28702548146247864,0.20773303508758545,0.4646429419517517,0.008056640625,0.061279296875,0.979248046875,44.51445007324219,-11.942380905151367,28.86092567443848,0.0896117314696312,0.20454037189483645,-0.13824056088924408,0.037109375,0.13134765625,0.96044921875,46.6567611694336,-12.394783973693848,29.9880313873291,-0.07640738040208818,-0.4350589215755463,0.4843311309814453,0.169189453125,0.239501953125,0.570556640625,46.18585968017578,-13.463519096374512,31.10641670227051,-0.13866454362869265,-0.03703873604536057,0.21401794254779816,0.033447265625,0.194091796875,0.867919921875,48.23805236816406,-14.32721710205078,29.47964096069336
2018-03-02 20:55:01.50,-0.08598540723323822,-0.2669113576412201,0.3928077518939972,0.025390625,0.216796875,0.899169921875,39.82644271850586,-10.243858337402344,27.343303680419922,0.28702548146247864,0.20773303508758545,0.4646429419517517,0.008056640625,0.061279296875,0.979248046875,44.51445007324219,-11.942380905151367,28.86092567443848,0.0896117314696312,0.20454037189483645,-0.13824056088924408,0.037109375,0.13134765625,0.96044921875,46.6567611694336,-12.394783973693848,29.9880313873291,-0.07640738040208818,-0.4350589215755463,0.4843311309814453,0.169189453125,0.239501953125,0.570556640625,46.18585968017578,-13.463519096374512,31.10641670227051,-0.13866454362869265,-0.03703873604536057,0.21401794254779816,0.033447265625,0.194091796875,0.867919921875,48.23805236816406,-14.32721710205078,29.47964096069336,-0.10886625200510024,0.39929354190826416,-0.5660590529441833,0.041015625,0.004638671875,0.953857421875,47.11039352416992,-15.047587394714355,27.52465629577637
2018-03-02 20:55:01.70,0.28702548146247864,0.20773303508758545,0.4646429419517517,0.008056640625,0.061279296875,0.979248046875,44.51445007324219,-11.942380905151367,28.86092567443848,0.0896117314696312,0.20454037189483645,-0.13824056088924408,0.037109375,0.13134765625,0.96044921875,46.6567611694336,-12.394783973693848,29.9880313873291,-0.07640738040208818,-0.4350589215755463,0.4843311309814453,0.169189453125,0.239501953125,0.570556640625,46.18585968017578,-13.463519096374512,31.10641670227051,-0.13866454362869265,-0.03703873604536057,0.21401794254779816,0.033447265625,0.194091796875,0.867919921875,48.23805236816406,-14.32721710205078,29.47964096069336,-0.10886625200510024,0.39929354190826416,-0.5660590529441833,0.041015625,0.004638671875,0.953857421875,47.11039352416992,-15.047587394714355,27.52465629577637,0.10451088845729828,0.4211101531982422,-0.25264474749565125,-0.089599609375,0.171142578125,1.08447265625,44.85403442382813,-13.997132301330565,28.264293670654297
2018-03-02 20:55:01.90,0.0896117314696312,0.20454037189483645,-0.13824056088924408,0.037109375,0.13134765625,0.96044921875,46.6567611694336,-12.394783973693848,29.9880313873291,-0.07640738040208818,-0.4350589215755463,0.4843311309814453,0.169189453125,0.239501953125,0.570556640625,46.18585968017578,-13.463519096374512,31.10641670227051,-0.13866454362869265,-0.03703873604536057,0.21401794254779816,0.033447265625,0.194091796875,0.867919921875,48.23805236816406,-14.32721710205078,29.47964096069336,-0.10886625200510024,0.39929354190826416,-0.5660590529441833,0.041015625,0.004638671875,0.953857421875,47.11039352416992,-15.047587394714355,27.52465629577637,0.10451088845729828,0.4211101531982422,-0.25264474749565125,-0.089599609375,0.171142578125,1.08447265625,44.85403442382813,-13.997132301330565,28.264293670654297,0.05183173716068268,-0.4206919074058533,-0.21646110713481906,-0.035400390625,0.229736328125,1.50341796875,39.4258041381836,-12.326090812683105,27.803579330444336
