datetime,BPM
2018-03-02 21:02:38,0
2018-03-02 21:02:39,0
2018-03-02 21:02:40,61
2018-03-02 21:02:41,68
2018-03-02 21:02:42,68
2018-03-02 21:02:43,72
2018-03-02 21:02:44,72
2018-03-02 21:02:45,0
2018-03-02 21:02:46,134
2018-03-02 21:02:47,132
2018-03-02 21:02:48,132
2018-03-02 21:02:49,0
2018-03-02 21:02:50,0
2018-03-02 21:02:51,0
2018-03-02 21:02:52,0
2018-03-02 21:02:53,0
2018-03-02 21:02:54,66
2018-03-02 21:02:55,66
2018-03-02 21:02:56,60
2018-03-02 21:02:57,57
2018-03-02 21:02:58,58
2018-03-02 21:02:59,58
2018-03-02 21:03:00,58
2018-03-02 21:03:01,53
2018-03-02 21:03:02,52
2018-03-02 21:03:03,52
2018-03-02 21:03:04,48
2018-03-02 21:03:05,47
2018-03-02 21:03:06,47
2018-03-02 21:03:07,47
2018-03-02 21:03:08,42
2018-03-02 21:03:09,39
2018-03-02 21:03:10,39
2018-03-02 21:03:11,39
2018-03-02 21:03:12,0
2018-03-02 21:03:13,0
2018-03-02 21:03:14,0
2018-03-02 21:03:15,0
2018-03-02 21:03:16,0
2018-03-02 21:03:17,0
2018-03-02 21:03:18,0
2018-03-02 21:03:19,0
2018-03-02 21:03:20,0
2018-03-02 21:03:21,0
2018-03-02 21:03:22,0
2018-03-02 21:03:23,50
2018-03-02 21:03:24,53
