datetime,X_gyro,Y_gyro,Z_gyro,X_acc,Y_acc,Z_acc,X_comp,Y_comp,Z_comp,BPM,Label
37:31.5,0.194269553,-0.099301405,0.218768358,-0.152832031,0.191894531,0.911621094,-5614.941406,2825.838623,5756.910156,103,1
37:31.7,0.16021435,-0.025337765,0.22568582,-0.112548828,0.062988281,0.948730469,-5614.939453,2828.31958,5754.294922,100,1
37:31.9,0.142799571,0.237177745,-0.324165314,-0.094482422,0.068359375,1.004150391,-5618.596191,2830.217529,5752.921875,100,1
37:32.1,-0.661754608,0.24249886,-0.021393284,-0.218017578,0.022705078,1.000976563,-5628.423828,2830.092285,5752.140137,100,1
37:32.3,-0.659094036,-0.119869791,-0.650882423,-0.188720703,0.041015625,1.191650391,-5634.339844,2826.180176,5756.453125,100,1
37:32.5,0.595627367,-0.16775991,0.077579647,-0.127929688,-0.079589844,1.327880859,-5640.181152,2823.207275,5759.651367,100,1
37:32.7,0.975023627,-0.598771095,0.173892036,-0.08984375,0.087402344,1.196777344,-5636.605957,2827.857666,5755.271484,93,1
37:32.9,-0.35632199,0.022736376,0.650664866,-0.108154297,0.23828125,0.882324219,-5627.665527,2830.228516,5753.111328,93,1
37:33.1,0.094909444,0.187159166,-0.013411595,-0.006347656,0.103759766,0.761962891,-5617.64502,2829.426514,5753.838867,93,1
37:33.3,-0.308431864,-0.143814847,-0.8227548,-0.222167969,0.053222656,0.834472656,-5612.899902,2828.522461,5754.522949,93,1
37:33.5,0.283247769,0.027186463,-0.019721245,-0.126953125,0.151123047,0.737792969,-5612.92627,2827.588867,5755.05957,93,1
37:33.7,0.069076099,0.099902615,-0.045338091,-0.102783203,0.082763672,0.865478516,-5616.250977,2828.000488,5753.143066,89,1
37:33.9,-0.316604406,0.157818139,0.253647447,-0.243164063,0.123046875,1.066650391,-5621.84082,2829.327637,5752.834473,89,1
37:34.1,-0.350127518,0.157286033,-0.244942024,-0.154541016,0.00390625,1.200927734,-5625.753906,2829.685303,5753.800293,89,1
37:34.3,-0.115997985,-0.422184527,0.025903264,-0.237060547,-0.001708984,1.312255859,-5632.304199,2827.213867,5755.508301,89,1
37:34.5,0.471454293,-0.252972752,-0.198648229,-0.125,0.043212891,1.170654297,-5626.133789,2829.280762,5754.838867,89,1
37:34.7,-0.160695434,-0.093338981,0.013132564,-0.055908203,0.060546875,0.877685547,-5619.156738,2829.868408,5752.375488,83,1
37:34.9,-0.487829328,0.001895217,-0.447262496,-0.0234375,0.082519531,0.996582031,-5618.704102,2831.328369,5753.899414,83,1
37:35.1,-0.086084343,0.36160332,0.674430788,-0.04296875,0.179443359,0.728515625,-5617.340332,2826.684082,5756.039551,83,1
37:35.3,0.255531907,-0.009279147,0.149235666,-0.160644531,0.192382813,0.899902344,-5613.532715,2827.322998,5756.598145,83,1
37:35.5,0.168429315,0.028416712,0.403009027,-0.049560547,0.202880859,0.878173828,-5613.135742,2826.908447,5755.555176,83,1
37:35.7,0.229622245,-0.257859826,0.15930146,-0.108154297,0.137695313,0.946044922,-5606.40625,2829.813232,5753.587402,#N/A,1
37:35.9,-0.268967211,0.051297553,-0.180186346,-0.051025391,-0.127685547,0.757080078,-5616.083496,2831.223877,5752.070801,#N/A,1
37:36.1,-0.364805549,0.354205459,-0.340709627,-0.111572266,0.056640625,0.979003906,-5626.041992,2828.98877,5752.543457,#N/A,1
37:36.3,-1.108166814,-0.123099498,-0.601444781,-0.121826172,-0.132568359,1.066650391,-5642.95459,2822.893555,5756.177246,#N/A,1
37:36.5,-0.613834262,-0.153429911,-0.377425402,-0.114501953,-0.082275391,1.224365234,-5656.087402,2813.30249,5762.091797,#N/A,1
37:36.7,0.09653604,-0.139062867,-0.08742407,0.017089844,-0.275878906,1.015136719,-5656.721191,2807.88501,5765.450195,#N/A,1
37:36.9,0.627584338,-0.043814726,-0.362526268,0.020996094,-0.217773438,0.998046875,-5655.437988,2806.90918,5765.808594,#N/A,1
37:37.1,-0.000308452,0.436150789,-1.157502413,-0.036376953,-0.068847656,0.940917969,-5665.333984,2809.339355,5762.59082,#N/A,1
37:37.3,0.008205349,0.150406361,-0.653059721,-0.004150391,-0.108398438,1.085693359,-5684.072266,2798.602783,5762.352539,#N/A,1
