datetime,X_gyro,Y_gyro,Z_gyro,X_acc,Y_acc,Z_acc,X_comp,Y_comp,Z_comp,BPM,label
2018-02-28 17:40:39.100,-0.181384847,-0.066001043,-0.09053155800000001,-0.025390625,-0.125488281,0.956298828,28.74509621,-5.2958493230000006,35.94701767,104.0,0
2018-02-28 17:40:39.300,-0.334633261,0.20803692899999998,-0.13043998199999998,0.059814453,-0.069824219,1.015380859,28.2859211,-5.088867188,36.19948959,104.0,0
2018-02-28 17:40:39.600,-0.277697235,0.49005657399999997,-0.19269715199999998,0.067382813,-0.13793945300000002,1.092041016,28.20451927,-4.639218807,35.85021591,111.0,0
2018-02-28 17:40:39.800,0.331039548,0.144715533,0.159561351,0.033447266,-0.130615234,1.204101563,28.85424042,-4.563562393,35.15736008,111.0,0
2018-02-28 17:40:40.000,-0.34208282799999995,0.541671455,-0.069779165,-0.07421875,0.027099609,0.952636719,28.51620483,-4.7870998380000005,35.29213715,111.0,0
2018-02-28 17:40:40.200,-0.05527417,-0.18838693199999998,0.01908363,-0.022705077999999997,0.030273438,0.7109375,28.81765175,-5.107961178,35.262146,111.0,0
2018-02-28 17:40:40.400,0.02241426,-0.178276792,0.213304713,-0.0014648439999999999,0.095703125,0.824951172,29.48771667,-5.080587864,35.23815536,111.0,0
2018-02-28 17:40:40.700,0.08467142300000001,0.042017806,0.06697376099999999,-0.054931640999999996,-0.07421875,0.982910156,29.59486198,-5.058689117,35.49458694,116.0,0
2018-02-28 17:40:40.900,-0.250027359,0.106403425,-0.10596282,-0.139160156,-0.11547851599999999,0.9912109379999999,28.82276535,-5.325232506,35.97535706,116.0,0
2018-02-28 17:40:41.100,-0.43945944299999995,0.278807878,-0.40075317,-0.100830078,-0.154541016,1.028808594,27.919149400000002,-5.538467407000001,36.22216034,116.0,0
2018-02-28 17:40:41.300,-0.24310991199999998,0.170789048,-0.071375504,-0.120605469,-0.206542969,1.214355469,28.34000778,-5.993117809,36.28179169,116.0,0
2018-02-28 17:40:41.500,-0.24310991199999998,0.170789048,-0.071375504,-0.120605469,-0.206542969,1.214355469,28.34000778,-5.993117809,36.28179169,94.0,0
2018-02-28 17:40:41.800,0.381058127,-0.473599255,0.414443254,-0.148681641,-0.158203125,1.173339844,28.96263123,-6.072775364,36.05387115,94.0,0
2018-02-28 17:40:42.000,0.34274601899999996,0.048935268,0.22926808899999998,-0.109863281,-0.100097656,1.059570313,29.74666786,-6.1365017889999995,36.14715958,94.0,0
2018-02-28 17:40:42.200,0.245369405,-0.301726907,0.32025933300000003,-0.060791015999999996,-0.094238281,0.9475097659999999,30.08795929,-6.187482834,36.35960388,94.0,0
2018-02-28 17:40:42.400,-0.287807345,0.139926523,0.043028694000000006,-0.031005859,-0.027587891,0.9353027340000001,30.36099243,-6.086236477000001,36.25393295,94.0,0
2018-02-28 17:40:42.700,-0.17712794199999998,0.318184197,-0.10809127199999999,-0.13208007800000002,-0.075195313,1.088378906,30.150512699999997,-6.00523901,36.44502258,94.0,0
2018-02-28 17:40:42.900,-0.015897843999999998,0.293707043,-0.317211509,-0.055664063,0.005126953,1.120361328,29.12431717,-5.798409939,36.46007919,94.0,0
2018-02-28 17:40:43.100,0.178855345,0.24581691600000002,-0.249633208,-0.08569335900000001,0.099121094,1.255126953,29.16117287,-5.2068529130000005,36.60993958,94.0,0
2018-02-28 17:40:43.300,0.385847121,-0.719435275,0.29631426899999996,-0.061035155999999986,-0.032226563,1.220947266,29.61956406,-4.733607292,36.04076385,94.0,0
2018-02-28 17:40:43.600,0.17459844100000002,-0.28842410399999996,0.051542494,-0.079101563,-0.046142578,0.9782714840000001,30.12924576,-4.497042179,35.86104965,82.0,0
2018-02-28 17:40:43.800,-0.338890165,-0.163909748,0.11167121699999999,0.075683594,0.047851563,0.901611328,30.53699112,-4.591852665,35.99290085,82.0,0
2018-02-28 17:40:44.000,-0.141476408,-0.029285277999999998,0.009505603,0.18432617199999998,0.136474609,0.670166016,31.14912415,-4.383638382,35.96057129,82.0,0
2018-02-28 17:40:44.200,-0.141476408,-0.029285277999999998,0.009505603,0.18432617199999998,0.136474609,0.670166016,31.14912415,-4.383638382,35.96057129,82.0,0
2018-02-28 17:40:44.500,0.064983264,-0.028753165,0.11167121699999999,0.023193359,-0.016845703,0.981933594,31.06695557,-4.217066765,36.21033096,82.0,0
2018-02-28 17:40:44.700,-0.09997163,0.366074324,-0.042641427,0.029541016,-0.041015625,0.944091797,30.42934608,-4.367872238,36.82357788,78.0,0
2018-02-28 17:40:44.900,-0.234596103,0.26337662300000003,-0.228348702,-0.050048828,-0.061767578,0.9697265629999999,29.06144714,-5.056641579,37.45198822,78.0,0
2018-02-28 17:40:45.100,-0.462340266,0.446423322,-0.138421685,-0.08813476599999999,-0.1328125,1.139892578,28.82493973,-5.181563377,37.81690216,78.0,0
2018-02-28 17:40:45.300,0.050616222999999995,-0.037799079,0.055267282,-0.060058594000000014,-0.116455078,1.050537109,29.49354553,-5.281500816,37.69539642,78.0,0
2018-02-28 17:40:45.600,-0.38092705600000004,0.149504542,-0.036788188,-0.019287109,-0.05517578099999999,0.823486328,30.02843094,-5.361450672,37.59819412,74.0,0
2018-02-28 17:40:45.800,0.12032297300000001,-0.285763532,0.032918558,0.077148438,0.156738281,0.625488281,30.59930801,-5.425410747999999,37.24480438,74.0,0
