datetime,BPM
2018-03-05 16:59:56,0
2018-03-05 16:59:57,99
2018-03-05 16:59:58,104
2018-03-05 16:59:59,114
2018-03-05 17:00:00,114
2018-03-05 17:00:01,120
2018-03-05 17:00:02,109
2018-03-05 17:00:03,109
2018-03-05 17:00:04,94
2018-03-05 17:00:05,86
2018-03-05 17:00:06,83
2018-03-05 17:00:07,90
2018-03-05 17:00:08,162
2018-03-05 17:00:09,192
2018-03-05 17:00:10,200
2018-03-05 17:00:11,205
2018-03-05 17:00:12,198
2018-03-05 17:00:13,194
2018-03-05 17:00:14,181
2018-03-05 17:00:15,172
2018-03-05 17:00:16,136
2018-03-05 17:00:17,133
2018-03-05 17:00:18,123
2018-03-05 17:00:19,132
2018-03-05 17:00:20,175
2018-03-05 17:00:21,204
2018-03-05 17:00:22,210
2018-03-05 17:00:23,210
2018-03-05 17:00:24,210
2018-03-05 17:00:25,120
2018-03-05 17:00:26,96
