datetime,X_gyro,Y_gyro,Z_gyro,X_acc,Y_acc,Z_acc,X_comp,Y_comp,Z_comp
2018-03-03 20:23:39.22,0.217246413230896,0.1767282783985138,-0.19913031160831451,0.11083984375,0.220458984375,0.9912109375,46.83097457885742,-8.537130355834961,20.297088623046875
2018-03-03 20:23:39.42,-0.17066363990306854,0.2129119336605072,0.3771475851535797,0.05224609375,0.272705078125,1.040771484375,47.49229431152344,-7.621573448181152,20.805896759033203
2018-03-03 20:23:39.62,0.0942009836435318,0.012147076427936554,-0.04334560036659241,0.126953125,0.235107421875,1.210205078125,47.873897552490234,-7.377978801727295,21.14493751525879
2018-03-03 20:23:39.82,-0.06343954801559448,-0.44210904836654663,0.00663933577015996,0.10498046875,0.227294921875,1.118408203125,47.73740005493164,-7.707365989685059,20.581954956054688
2018-03-03 20:23:40.02,-0.022994088008999825,0.11776970326900482,-0.19750232994556427,0.078125,0.142333984375,1.0,48.3323974609375,-9.509824752807617,20.72958755493164
2018-03-03 20:23:40.22,-0.15562354028224945,0.2695877254009247,-0.2715616524219513,0.1181640625,0.101806640625,0.82861328125,48.01386642456055,-9.693368911743164,21.85835838317871
2018-03-03 20:23:40.42,0.1274603307247162,0.10090804100036621,-0.34658950567245483,0.120361328125,0.203857421875,0.79638671875,47.074363708496094,-10.415233612060547,22.9669189453125
2018-03-03 20:23:40.62,0.011991910636425018,-0.010835595428943634,-0.1497078686952591,0.08056640625,0.234130859375,0.82861328125,45.46986770629883,-8.902299880981445,23.83554458618164
2018-03-03 20:23:40.82,0.1712341457605362,0.5133448243141174,0.7126266360282898,-0.012451171875,0.5419921875,0.69580078125,45.12006378173828,-8.793063163757324,23.81186294555664
2018-03-03 20:23:41.02,-0.03788609430193901,-0.0006759222596883774,0.3444047272205353,-0.068359375,0.172119140625,1.04443359375,43.85578155517578,-8.020471572875977,24.548362731933594
2018-03-03 20:23:41.22,0.023306850343942642,0.08233363926410675,0.22361519932746887,0.138916015625,0.26513671875,0.675537109375,45.040523529052734,-8.859959602355957,24.126548767089844
2018-03-03 20:23:41.42,0.03820599988102913,-0.33484259247779846,0.07036677747964859,-0.002685546875,0.171142578125,1.0029296875,45.88982391357422,-8.752665519714355,22.422073364257812
2018-03-03 20:23:41.63,-0.07247340679168701,-0.20819981396198273,0.37047824263572693,0.0625,0.389892578125,0.943115234375,46.666847229003906,-7.736874103546143,21.48215103149414
2018-03-03 20:23:41.83,-0.0005010291934013367,0.09630025178194046,-0.088404580950737,0.091796875,0.2451171875,1.02099609375,47.38067626953125,-8.820182800292969,20.994123458862305
2018-03-03 20:23:42.03,-0.20139670372009277,0.24307383596897125,0.2333778440952301,0.031494140625,0.2509765625,1.078125,46.93581008911133,-7.538192272186279,21.517526626586914
2018-03-03 20:23:42.23,-0.1196182519197464,0.024051077663898468,0.2439548522233963,0.008056640625,0.3701171875,1.0615234375,45.74287033081055,-7.582173824310303,21.371570587158203
2018-03-03 20:23:42.43,-0.1413654386997223,-0.03694944828748703,-0.020618047565221786,0.06298828125,0.0732421875,1.106201171875,45.328399658203125,-6.348855495452881,22.01946449279785
2018-03-03 20:23:42.63,-0.04771362245082855,-0.4823276400566101,0.10123572498559952,-0.071044921875,0.080810546875,1.0634765625,45.892330169677734,-6.92348575592041,22.64011001586914
2018-03-03 20:23:42.83,0.06615845859050751,0.05776658654212952,-0.022746499627828598,-0.041015625,0.047607421875,1.056396484375,48.62580108642578,-9.11842155456543,21.193241119384766
2018-03-03 20:23:43.03,-0.16395899653434753,-0.0627831220626831,-0.05667590722441673,0.036376953125,0.1357421875,0.760986328125,48.11328125,-9.859230995178223,22.066564559936523
2018-03-03 20:23:43.23,-0.0543438121676445,0.39802634716033936,-0.16363053023815155,0.132568359375,0.2333984375,0.858154296875,47.6817512512207,-10.141166687011719,22.247093200683594
2018-03-03 20:23:43.43,0.031326308846473694,-0.4278123378753662,-0.4323473572731018,-0.0458984375,0.088134765625,1.272216796875,46.66722869873047,-8.7529878616333,22.90727996826172
2018-03-03 20:23:43.63,-0.1591699719429016,-0.0005259476602077484,0.16840769350528717,0.0107421875,0.2568359375,1.1376953125,45.85805892944336,-9.054790496826172,23.812484741210938
2018-03-03 20:23:43.84,0.052078694105148315,-0.07661804556846619,0.20565557479858398,0.099609375,0.148193359375,1.111083984375,46.99095916748047,-9.540266990661621,22.903331756591797
2018-03-03 20:23:44.04,-0.01529296487569809,-0.07346482574939728,-0.04843703657388687,0.021240234375,0.153076171875,1.0185546875,47.387176513671875,-9.656213760375977,23.2987060546875
2018-03-03 20:23:44.24,0.11401039361953735,-0.1123090386390686,0.13886658847332,0.075439453125,0.06689453125,0.950439453125,48.09564208984375,-9.561443328857422,22.53651237487793
2018-03-03 20:23:44.44,-0.08112655580043793,-0.06376317143440247,0.11220087110996246,0.077880859375,0.249267578125,1.040283203125,48.047447204589844,-9.593144416809082,20.91620635986328
2018-03-03 20:23:44.64,0.15120971202850342,0.05209098383784294,-0.47912347316741943,0.1484375,0.205322265625,0.758056640625,48.383758544921875,-9.25135612487793,19.87965202331543
2018-03-03 20:23:44.84,-0.19203707575798035,0.09953369200229645,-0.22497346997261047,0.114013671875,0.19970703125,1.09375,48.313106536865234,-8.261740684509277,20.259550094604492
2018-03-03 20:23:45.04,-0.036811865866184235,0.0684702917933464,-0.114133320748806,0.091552734375,0.195556640625,1.148681640625,47.416908264160156,-6.699123382568359,20.1058349609375
2018-03-03 20:23:45.24,0.21746757626533508,-0.10574454814195633,-0.3512052297592163,0.081298828125,0.35400390625,1.093505859375,46.139373779296875,-7.084040641784668,21.730634689331055
2018-03-03 20:23:45.44,-0.1768278181552887,-0.26324987411499023,-0.08461686223745346,0.10693359375,0.215087890625,0.9326171875,44.39701843261719,-5.606715202331543,20.519990921020508
2018-03-03 20:23:45.64,-0.09193530678749084,-0.03629276901483536,-0.06494679301977158,0.084228515625,0.17529296875,1.00341796875,46.45874786376953,-7.171652317047119,20.229841232299805
2018-03-03 20:23:45.84,-0.05289649963378906,0.4031735062599182,-0.8483358025550842,-0.00146484375,0.0107421875,0.8720703125,46.215824127197266,-7.709529876708984,21.37758445739746
2018-03-03 20:23:46.05,-0.21040180325508118,0.20097072422504425,0.29464197158813477,0.108642578125,0.331298828125,0.700439453125,44.869625091552734,-7.9364333152771,21.443965911865234
2018-03-03 20:23:46.25,0.12376486510038376,0.0040890853852033615,0.42979854345321655,0.10302734375,0.34033203125,0.931396484375,45.70539855957031,-8.846644401550293,21.81388282775879
2018-03-03 20:23:46.45,-0.32640236616134644,0.0008964110165834427,-0.30079197883605957,0.0751953125,0.07763671875,1.10888671875,46.649261474609375,-9.406628608703613,22.406904220581055
2018-03-03 20:23:46.65,-0.25210896134376526,0.2619936168193817,0.3331473767757416,0.09326171875,0.267333984375,0.963134765625,47.5341682434082,-9.2636137008667,22.364383697509766
2018-03-03 20:23:46.85,0.10420499742031097,-0.36122384667396545,0.2315192073583603,-0.02880859375,0.328125,1.17041015625,48.14558792114258,-10.3310546875,22.817546844482422
2018-03-03 20:23:47.05,-0.06181412190198898,-0.07867207378149033,0.12509669363498688,-0.01318359375,0.0947265625,1.121337890625,46.938987731933594,-8.903959274291992,21.543840408325195
2018-03-03 20:23:47.25,0.08942979574203491,0.012092843651771545,0.11990898847579956,0.096435546875,0.503662109375,1.089111328125,47.78184127807617,-8.951653480529785,21.971050262451172
2018-03-03 20:23:47.45,0.05225801095366478,0.11762773990631104,-0.05283327400684357,0.055908203125,0.3447265625,0.99365234375,48.425960540771484,-8.482046127319336,21.460155487060547
2018-03-03 20:23:47.65,-0.09673350304365158,-0.20430035889148712,0.09296556562185287,0.07275390625,0.31982421875,1.09326171875,48.4543342590332,-7.882834434509277,20.420719146728516
2018-03-03 20:23:47.85,0.011692758649587631,-0.35092684626579285,0.081611767411232,0.2099609375,0.345703125,1.207763671875,49.25334167480469,-7.574799060821533,19.89226531982422
2018-03-03 20:23:48.05,0.11492259800434113,-0.0007967748679220676,-0.5063725709915161,0.16845703125,0.186767578125,1.032958984375,48.82346725463867,-7.478024005889893,18.456111907958984
2018-03-03 20:23:48.25,0.07022514194250107,0.49885690212249756,0.4673933982849121,-0.0185546875,0.079345703125,0.96337890625,46.85639572143555,-7.216076850891113,19.395503997802734
2018-03-03 20:23:48.45,0.05266542732715607,0.25248879194259644,0.24975933134555817,-0.01513671875,0.317138671875,0.864013671875,45.594730377197266,-8.000869750976562,21.348758697509766
2018-03-03 20:23:48.65,0.07767471671104431,-0.09338436275720596,-0.2264813929796219,0.060791015625,0.2587890625,1.055419921875,44.90409851074219,-8.280906677246094,22.898347854614258
2018-03-03 20:23:48.86,0.005359026603400707,0.1721910685300827,0.19467128813266754,-0.07958984375,0.328125,0.954833984375,43.997833251953125,-7.688457012176514,23.399673461914062
2018-03-03 20:23:49.06,0.2988598644733429,-0.24470436573028564,0.5970913767814636,-0.068115234375,0.479736328125,1.021728515625,43.64179611206055,-7.068363666534424,23.246362686157227
2018-03-03 20:23:49.26,0.007794290781021118,0.12245329469442368,0.09052024036645889,0.09423828125,0.3740234375,0.720458984375,43.06559753417969,-7.098263740539551,22.96651840209961
2018-03-03 20:23:49.46,-0.13221091032028198,-0.38695311546325684,0.1338186264038086,-0.149169921875,0.2158203125,1.18212890625,44.15065002441406,-7.95107889175415,23.298782348632812
2018-03-03 20:23:49.66,-0.02738473191857338,-0.2549892067909241,0.003983164206147194,-0.021728515625,0.21875,0.92578125,46.150081634521484,-7.890433311462402,21.40335464477539
2018-03-03 20:23:49.86,0.04232201352715492,-0.04320843145251274,-0.19928382337093353,0.147705078125,0.20263671875,0.884765625,47.18722152709961,-8.400595664978027,20.126358032226562
2018-03-03 20:23:50.06,-0.07823078334331512,0.10451629757881165,0.0456804558634758,0.096435546875,0.261962890625,1.012939453125,47.492950439453125,-7.943597316741943,19.70789337158203
2018-03-03 20:23:50.26,-0.09181782603263855,0.02367585524916649,-0.2645193040370941,0.134765625,0.238037109375,1.046630859375,46.695369720458984,-6.47127103805542,19.538732528686523
2018-03-03 20:23:50.46,0.009898878633975983,0.08890484273433685,-0.06442998349666595,0.10107421875,0.2607421875,1.00048828125,45.4914665222168,-5.845668792724609,19.724266052246094
2018-03-03 20:23:50.66,0.11415694653987885,-0.2981950044631958,0.20293748378753662,0.143798828125,0.3671875,1.31494140625,45.5521354675293,-5.537303447723389,19.77484130859375
2018-03-03 20:23:50.87,0.1567259430885315,-0.06832238286733627,0.1295059621334076,0.115234375,0.27099609375,0.974853515625,46.704071044921875,-6.292279243469238,18.549875259399414
2018-03-03 20:23:51.07,-0.03749512508511543,0.2605231702327728,-0.44836828112602234,0.08203125,0.050537109375,0.87890625,46.43050765991211,-8.39210033416748,19.160728454589844
2018-03-03 20:23:51.27,0.22270791232585907,0.12164179235696793,-0.2882024049758911,0.109130859375,0.38671875,0.36767578125,45.874813079833984,-8.337528228759766,21.576101303100586
2018-03-03 20:23:51.47,0.06254203617572784,-0.11408406496047974,-0.04662329703569412,0.160888671875,0.254638671875,1.15625,44.8756217956543,-8.374717712402344,21.11768341064453
