datetime,BPM,label
2018-03-03 20:09:56,60.0,0
2018-03-03 20:09:57,61.0,0
2018-03-03 20:09:58,67.0,0
2018-03-03 20:09:59,67.0,0
2018-03-03 20:10:00,67.0,0
2018-03-03 20:10:01,60.0,0
2018-03-03 20:10:02,60.0,0
2018-03-03 20:10:03,60.0,0
2018-03-03 20:10:04,65.0,0
2018-03-03 20:10:05,68.0,0
2018-03-03 20:10:06,64.0,0
2018-03-03 20:10:07,65.0,0
2018-03-03 20:10:08,80.0,0
2018-03-03 20:10:09,97.0,0
2018-03-03 20:10:10,96.0,0
2018-03-03 20:10:11,96.0,0
2018-03-03 20:10:12,96.0,0
2018-03-03 20:10:13,96.0,0
2018-03-03 20:10:14,96.0,0
2018-03-03 20:10:15,96.0,0
2018-03-03 20:10:16,163.0,0
2018-03-03 20:10:17,132.0,0
2018-03-03 20:10:18,122.0,0
2018-03-03 20:10:19,122.0,0
2018-03-03 20:10:20,122.0,0
2018-03-03 20:10:21,122.0,0
2018-03-03 20:10:22,122.0,0
2018-03-03 20:10:23,122.0,0
2018-03-03 20:10:24,122.0,0
2018-03-03 20:10:25,122.0,0
2018-03-03 20:10:26,122.0,0
2018-03-03 20:10:27,122.0,0
2018-03-03 20:10:28,122.0,0
2018-03-03 20:10:29,122.0,0
2018-03-03 20:10:30,122.0,1
2018-03-03 20:10:31,122.0,1
2018-03-03 20:10:32,122.0,1
2018-03-03 20:10:33,122.0,1
2018-03-03 20:10:34,122.0,1
2018-03-03 20:10:35,139.0,1
2018-03-03 20:10:36,139.0,1
2018-03-03 20:10:37,103.0,1
2018-03-03 20:10:38,103.0,1
2018-03-03 20:10:39,103.0,1
2018-03-03 20:10:40,103.0,1
2018-03-03 20:10:41,103.0,1
2018-03-03 20:10:42,103.0,1
2018-03-03 20:10:43,103.0,1
2018-03-03 20:10:44,103.0,1
2018-03-03 20:10:45,103.0,1
2018-03-03 20:10:46,103.0,1
2018-03-03 20:10:47,103.0,1
2018-03-03 20:10:48,103.0,1
2018-03-03 20:10:49,103.0,1
2018-03-03 20:10:50,103.0,1
2018-03-03 20:10:51,103.0,1
2018-03-03 20:10:52,103.0,1
2018-03-03 20:10:53,103.0,1
2018-03-03 20:10:54,103.0,1
2018-03-03 20:10:55,103.0,1
2018-03-03 20:10:56,103.0,1
