datetime,BPM
2018-03-03 20:23:30,0
2018-03-03 20:23:31,137
2018-03-03 20:23:32,161
2018-03-03 20:23:33,174
2018-03-03 20:23:34,189
2018-03-03 20:23:35,184
2018-03-03 20:23:36,169
2018-03-03 20:23:37,160
2018-03-03 20:23:38,135
2018-03-03 20:23:39,132
2018-03-03 20:23:40,112
2018-03-03 20:23:41,121
2018-03-03 20:23:42,113
2018-03-03 20:23:43,132
2018-03-03 20:23:44,136
2018-03-03 20:23:45,135
2018-03-03 20:23:46,157
2018-03-03 20:23:47,153
2018-03-03 20:23:48,161
2018-03-03 20:23:49,160
2018-03-03 20:23:50,150
2018-03-03 20:23:51,125
2018-03-03 20:23:52,125
2018-03-03 20:23:53,131
2018-03-03 20:23:54,129
2018-03-03 20:23:55,115
2018-03-03 20:23:56,124
2018-03-03 20:23:57,111
2018-03-03 20:23:58,108
2018-03-03 20:23:59,141
2018-03-03 20:24:00,188
2018-03-03 20:24:01,200
2018-03-03 20:24:02,166
2018-03-03 20:24:03,180
2018-03-03 20:24:04,158
2018-03-03 20:24:05,156
2018-03-03 20:24:06,123
2018-03-03 20:24:07,113
2018-03-03 20:24:08,108
2018-03-03 20:24:09,100
2018-03-03 20:24:10,102
2018-03-03 20:24:11,155
2018-03-03 20:24:12,163
2018-03-03 20:24:13,184
2018-03-03 20:24:14,181
2018-03-03 20:24:15,187
2018-03-03 20:24:16,184
2018-03-03 20:24:17,174
2018-03-03 20:24:18,170
2018-03-03 20:24:19,160
2018-03-03 20:24:20,145
2018-03-03 20:24:21,140
2018-03-03 20:24:22,131
2018-03-03 20:24:23,130
2018-03-03 20:24:24,119
2018-03-03 20:24:25,126
2018-03-03 20:24:26,132
2018-03-03 20:24:27,184
2018-03-03 20:24:28,182
2018-03-03 20:24:29,184
2018-03-03 20:24:30,169
2018-03-03 20:24:31,135
2018-03-03 20:24:32,135
2018-03-03 20:24:33,135
2018-03-03 20:24:34,135
2018-03-03 20:24:35,0
2018-03-03 20:24:36,0
