datetime,X_gyro(t-9),Y_gyro(t-9),Z_gyro(t-9),X_acc(t-9),Y_acc(t-9),Z_acc(t-9),X_comp(t-9),Y_comp(t-9),Z_comp(t-9),X_gyro(t-8),Y_gyro(t-8),Z_gyro(t-8),X_acc(t-8),Y_acc(t-8),Z_acc(t-8),X_comp(t-8),Y_comp(t-8),Z_comp(t-8),X_gyro(t-7),Y_gyro(t-7),Z_gyro(t-7),X_acc(t-7),Y_acc(t-7),Z_acc(t-7),X_comp(t-7),Y_comp(t-7),Z_comp(t-7),X_gyro(t-6),Y_gyro(t-6),Z_gyro(t-6),X_acc(t-6),Y_acc(t-6),Z_acc(t-6),X_comp(t-6),Y_comp(t-6),Z_comp(t-6),X_gyro(t-5),Y_gyro(t-5),Z_gyro(t-5),X_acc(t-5),Y_acc(t-5),Z_acc(t-5),X_comp(t-5),Y_comp(t-5),Z_comp(t-5),X_gyro(t-4),Y_gyro(t-4),Z_gyro(t-4),X_acc(t-4),Y_acc(t-4),Z_acc(t-4),X_comp(t-4),Y_comp(t-4),Z_comp(t-4),X_gyro(t-3),Y_gyro(t-3),Z_gyro(t-3),X_acc(t-3),Y_acc(t-3),Z_acc(t-3),X_comp(t-3),Y_comp(t-3),Z_comp(t-3),X_gyro(t-2),Y_gyro(t-2),Z_gyro(t-2),X_acc(t-2),Y_acc(t-2),Z_acc(t-2),X_comp(t-2),Y_comp(t-2),Z_comp(t-2),X_gyro(t-1),Y_gyro(t-1),Z_gyro(t-1),X_acc(t-1),Y_acc(t-1),Z_acc(t-1),X_comp(t-1),Y_comp(t-1),Z_comp(t-1),X_gyro,Y_gyro,Z_gyro,X_acc,Y_acc,Z_acc,X_comp,Y_comp,Z_comp
2018-03-03 20:25:41.81,-0.019385337829589844,-0.07976329326629639,-0.04702460765838623,0.099609375,0.274658203125,1.1591796875,46.5590705871582,-7.333081245422362,19.581111907958984,0.34351542592048645,0.20012791454792025,-0.3050991892814636,0.0546875,0.22314453125,1.139892578125,45.337257385253906,-6.055465698242188,19.5278377532959,0.34189897775650024,0.14658840000629425,0.4075838029384613,-0.036865234375,0.33544921875,0.963623046875,42.0047721862793,-4.927581787109375,18.496644973754886,0.034337911754846566,0.23172640800476074,-0.6662192940711975,0.0859375,0.3046875,0.7763671875,44.0162239074707,-7.298621654510497,18.510438919067386,-0.0997544527053833,0.014624487608671188,-0.7433756589889526,0.075927734375,0.376708984375,0.80908203125,44.73970031738281,-8.222892761230469,18.27766990661621,-0.937831699848175,0.05346870422363281,-1.4313971996307373,0.446044921875,0.2431640625,1.197265625,43.9409408569336,-7.907947540283202,19.25669860839844,-0.4408385753631592,0.1902216374874115,0.21123427152633667,0.0205078125,0.30029296875,0.847900390625,44.05746078491211,-8.215563774108888,20.509353637695312,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875
2018-03-03 20:25:42.01,0.34351542592048645,0.20012791454792025,-0.3050991892814636,0.0546875,0.22314453125,1.139892578125,45.337257385253906,-6.055465698242188,19.5278377532959,0.34189897775650024,0.14658840000629425,0.4075838029384613,-0.036865234375,0.33544921875,0.963623046875,42.0047721862793,-4.927581787109375,18.496644973754886,0.034337911754846566,0.23172640800476074,-0.6662192940711975,0.0859375,0.3046875,0.7763671875,44.0162239074707,-7.298621654510497,18.510438919067386,-0.0997544527053833,0.014624487608671188,-0.7433756589889526,0.075927734375,0.376708984375,0.80908203125,44.73970031738281,-8.222892761230469,18.27766990661621,-0.937831699848175,0.05346870422363281,-1.4313971996307373,0.446044921875,0.2431640625,1.197265625,43.9409408569336,-7.907947540283202,19.25669860839844,-0.4408385753631592,0.1902216374874115,0.21123427152633667,0.0205078125,0.30029296875,0.847900390625,44.05746078491211,-8.215563774108888,20.509353637695312,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266
2018-03-03 20:25:42.21,0.34189897775650024,0.14658840000629425,0.4075838029384613,-0.036865234375,0.33544921875,0.963623046875,42.0047721862793,-4.927581787109375,18.496644973754886,0.034337911754846566,0.23172640800476074,-0.6662192940711975,0.0859375,0.3046875,0.7763671875,44.0162239074707,-7.298621654510497,18.510438919067386,-0.0997544527053833,0.014624487608671188,-0.7433756589889526,0.075927734375,0.376708984375,0.80908203125,44.73970031738281,-8.222892761230469,18.27766990661621,-0.937831699848175,0.05346870422363281,-1.4313971996307373,0.446044921875,0.2431640625,1.197265625,43.9409408569336,-7.907947540283202,19.25669860839844,-0.4408385753631592,0.1902216374874115,0.21123427152633667,0.0205078125,0.30029296875,0.847900390625,44.05746078491211,-8.215563774108888,20.509353637695312,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945
2018-03-03 20:25:42.41,0.034337911754846566,0.23172640800476074,-0.6662192940711975,0.0859375,0.3046875,0.7763671875,44.0162239074707,-7.298621654510497,18.510438919067386,-0.0997544527053833,0.014624487608671188,-0.7433756589889526,0.075927734375,0.376708984375,0.80908203125,44.73970031738281,-8.222892761230469,18.27766990661621,-0.937831699848175,0.05346870422363281,-1.4313971996307373,0.446044921875,0.2431640625,1.197265625,43.9409408569336,-7.907947540283202,19.25669860839844,-0.4408385753631592,0.1902216374874115,0.21123427152633667,0.0205078125,0.30029296875,0.847900390625,44.05746078491211,-8.215563774108888,20.509353637695312,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945,0.5499408841133118,0.61489337682724,-2.0622870922088623,0.212158203125,0.728759765625,1.11865234375,47.452598571777344,-7.834465503692628,19.863279342651367
2018-03-03 20:25:42.61,-0.0997544527053833,0.014624487608671188,-0.7433756589889526,0.075927734375,0.376708984375,0.80908203125,44.73970031738281,-8.222892761230469,18.27766990661621,-0.937831699848175,0.05346870422363281,-1.4313971996307373,0.446044921875,0.2431640625,1.197265625,43.9409408569336,-7.907947540283202,19.25669860839844,-0.4408385753631592,0.1902216374874115,0.21123427152633667,0.0205078125,0.30029296875,0.847900390625,44.05746078491211,-8.215563774108888,20.509353637695312,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945,0.5499408841133118,0.61489337682724,-2.0622870922088623,0.212158203125,0.728759765625,1.11865234375,47.452598571777344,-7.834465503692628,19.863279342651367,-0.1678788959980011,-0.05290784314274788,0.3779811561107636,-0.199462890625,0.304931640625,0.98828125,41.87678909301758,-3.0188982486724854,20.402767181396484
2018-03-03 20:25:42.81,-0.937831699848175,0.05346870422363281,-1.4313971996307373,0.446044921875,0.2431640625,1.197265625,43.9409408569336,-7.907947540283202,19.25669860839844,-0.4408385753631592,0.1902216374874115,0.21123427152633667,0.0205078125,0.30029296875,0.847900390625,44.05746078491211,-8.215563774108888,20.509353637695312,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945,0.5499408841133118,0.61489337682724,-2.0622870922088623,0.212158203125,0.728759765625,1.11865234375,47.452598571777344,-7.834465503692628,19.863279342651367,-0.1678788959980011,-0.05290784314274788,0.3779811561107636,-0.199462890625,0.304931640625,0.98828125,41.87678909301758,-3.0188982486724854,20.402767181396484,-0.024208510294556614,-0.22531230747699735,-0.3366459906101227,-0.009521484375,0.147216796875,0.978759765625,44.09172439575195,-4.914047718048097,20.421836853027344
2018-03-03 20:25:43.01,-0.4408385753631592,0.1902216374874115,0.21123427152633667,0.0205078125,0.30029296875,0.847900390625,44.05746078491211,-8.215563774108888,20.509353637695312,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945,0.5499408841133118,0.61489337682724,-2.0622870922088623,0.212158203125,0.728759765625,1.11865234375,47.452598571777344,-7.834465503692628,19.863279342651367,-0.1678788959980011,-0.05290784314274788,0.3779811561107636,-0.199462890625,0.304931640625,0.98828125,41.87678909301758,-3.0188982486724854,20.402767181396484,-0.024208510294556614,-0.22531230747699735,-0.3366459906101227,-0.009521484375,0.147216796875,0.978759765625,44.09172439575195,-4.914047718048097,20.421836853027344,0.16948047280311584,-0.4014415740966797,0.3050817549228668,-0.082275390625,0.480224609375,1.096923828125,44.81618881225586,-5.762732982635497,19.10343360900879
2018-03-03 20:25:43.21,0.1170072853565216,-0.19034121930599213,0.3804207742214203,-0.00537109375,0.2060546875,0.94384765625,45.30174255371094,-9.021832466125488,21.358362197875977,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945,0.5499408841133118,0.61489337682724,-2.0622870922088623,0.212158203125,0.728759765625,1.11865234375,47.452598571777344,-7.834465503692628,19.863279342651367,-0.1678788959980011,-0.05290784314274788,0.3779811561107636,-0.199462890625,0.304931640625,0.98828125,41.87678909301758,-3.0188982486724854,20.402767181396484,-0.024208510294556614,-0.22531230747699735,-0.3366459906101227,-0.009521484375,0.147216796875,0.978759765625,44.09172439575195,-4.914047718048097,20.421836853027344,0.16948047280311584,-0.4014415740966797,0.3050817549228668,-0.082275390625,0.480224609375,1.096923828125,44.81618881225586,-5.762732982635497,19.10343360900879,-0.3844487071037293,-0.3604688942432404,-0.049305226653814316,-0.013671875,0.280029296875,0.769287109375,46.24665069580078,-7.565053462982178,18.747642517089844
2018-03-03 20:25:43.41,-0.29789167642593384,0.002734974026679993,0.5160655379295349,0.0546875,0.151123046875,0.8740234375,45.5994873046875,-8.7193603515625,20.908987045288086,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945,0.5499408841133118,0.61489337682724,-2.0622870922088623,0.212158203125,0.728759765625,1.11865234375,47.452598571777344,-7.834465503692628,19.863279342651367,-0.1678788959980011,-0.05290784314274788,0.3779811561107636,-0.199462890625,0.304931640625,0.98828125,41.87678909301758,-3.0188982486724854,20.402767181396484,-0.024208510294556614,-0.22531230747699735,-0.3366459906101227,-0.009521484375,0.147216796875,0.978759765625,44.09172439575195,-4.914047718048097,20.421836853027344,0.16948047280311584,-0.4014415740966797,0.3050817549228668,-0.082275390625,0.480224609375,1.096923828125,44.81618881225586,-5.762732982635497,19.10343360900879,-0.3844487071037293,-0.3604688942432404,-0.049305226653814316,-0.013671875,0.280029296875,0.769287109375,46.24665069580078,-7.565053462982178,18.747642517089844,-0.4850179851055145,0.2408182919025421,0.06669531017541885,0.06103515625,0.21142578125,0.883056640625,46.932090759277344,-8.52449893951416,18.653064727783203
2018-03-03 20:25:43.61,0.2602944076061249,0.1793963462114334,-0.1602495014667511,-0.037841796875,0.151611328125,0.84423828125,46.46112060546875,-7.850691795349121,19.73553466796875,-0.05365200340747833,0.15225860476493835,0.3026884198188782,-0.012939453125,0.440185546875,1.011962890625,45.88973999023438,-7.320178508758545,19.950931549072266,-0.020128915086388588,-0.1856328696012497,-0.23740582168102264,-0.107666015625,0.2919921875,0.95556640625,45.09954452514648,-6.501602649688722,19.296953201293945,0.5499408841133118,0.61489337682724,-2.0622870922088623,0.212158203125,0.728759765625,1.11865234375,47.452598571777344,-7.834465503692628,19.863279342651367,-0.1678788959980011,-0.05290784314274788,0.3779811561107636,-0.199462890625,0.304931640625,0.98828125,41.87678909301758,-3.0188982486724854,20.402767181396484,-0.024208510294556614,-0.22531230747699735,-0.3366459906101227,-0.009521484375,0.147216796875,0.978759765625,44.09172439575195,-4.914047718048097,20.421836853027344,0.16948047280311584,-0.4014415740966797,0.3050817549228668,-0.082275390625,0.480224609375,1.096923828125,44.81618881225586,-5.762732982635497,19.10343360900879,-0.3844487071037293,-0.3604688942432404,-0.049305226653814316,-0.013671875,0.280029296875,0.769287109375,46.24665069580078,-7.565053462982178,18.747642517089844,-0.4850179851055145,0.2408182919025421,0.06669531017541885,0.06103515625,0.21142578125,0.883056640625,46.932090759277344,-8.52449893951416,18.653064727783203,0.16415932774543762,0.2690202295780182,-0.20521420240402224,0.105712890625,0.12353515625,0.799072265625,45.40844345092773,-8.300206184387207,21.042375564575195
