datetime,BPM
2018-03-03 20:01:53,0
2018-03-03 20:01:54,0
2018-03-03 20:01:55,87
2018-03-03 20:01:56,87
2018-03-03 20:01:57,73
2018-03-03 20:01:58,69
2018-03-03 20:01:59,69
2018-03-03 20:02:00,69
2018-03-03 20:02:01,60
2018-03-03 20:02:02,58
2018-03-03 20:02:03,58
2018-03-03 20:02:04,60
2018-03-03 20:02:05,82
2018-03-03 20:02:06,110
2018-03-03 20:02:07,132
2018-03-03 20:02:08,158
2018-03-03 20:02:09,148
2018-03-03 20:02:10,149
2018-03-03 20:02:11,160
2018-03-03 20:02:12,144
2018-03-03 20:02:13,142
2018-03-03 20:02:14,147
2018-03-03 20:02:15,145
2018-03-03 20:02:16,152
2018-03-03 20:02:17,175
2018-03-03 20:02:18,171
2018-03-03 20:02:19,163
2018-03-03 20:02:20,137
2018-03-03 20:02:21,121
2018-03-03 20:02:22,110
2018-03-03 20:02:23,106
2018-03-03 20:02:24,96
2018-03-03 20:02:25,98
2018-03-03 20:02:26,111
2018-03-03 20:02:27,107
2018-03-03 20:02:28,100
2018-03-03 20:02:29,107
2018-03-03 20:02:30,101
2018-03-03 20:02:31,96
2018-03-03 20:02:32,126
2018-03-03 20:02:33,133
2018-03-03 20:02:34,157
2018-03-03 20:02:35,149
2018-03-03 20:02:36,139
2018-03-03 20:02:37,145
2018-03-03 20:02:38,127
2018-03-03 20:02:39,137
2018-03-03 20:02:40,144
2018-03-03 20:02:41,145
2018-03-03 20:02:42,161
2018-03-03 20:02:43,152
2018-03-03 20:02:44,163
2018-03-03 20:02:45,172
2018-03-03 20:02:46,147
2018-03-03 20:02:47,141
2018-03-03 20:02:48,131
2018-03-03 20:02:49,131
2018-03-03 20:02:50,131
2018-03-03 20:02:51,100
2018-03-03 20:02:52,86
2018-03-03 20:02:53,80
2018-03-03 20:02:54,77
2018-03-03 20:02:55,75
2018-03-03 20:02:56,75
2018-03-03 20:02:57,75
2018-03-03 20:02:58,128
2018-03-03 20:02:59,145
2018-03-03 20:03:00,169
2018-03-03 20:03:01,208
2018-03-03 20:03:02,220
2018-03-03 20:03:03,189
2018-03-03 20:03:04,164
2018-03-03 20:03:05,164
2018-03-03 20:03:06,117
2018-03-03 20:03:07,108
2018-03-03 20:03:08,114
2018-03-03 20:03:09,160
2018-03-03 20:03:10,186
2018-03-03 20:03:11,180
2018-03-03 20:03:12,163
