datetime,BPM
2018-03-03 20:43:45,0
2018-03-03 20:43:46,144
2018-03-03 20:43:47,151
2018-03-03 20:43:48,161
2018-03-03 20:43:49,171
2018-03-03 20:43:50,179
2018-03-03 20:43:51,179
2018-03-03 20:43:52,122
2018-03-03 20:43:53,106
2018-03-03 20:43:54,101
2018-03-03 20:43:55,87
2018-03-03 20:43:56,83
2018-03-03 20:43:57,75
2018-03-03 20:43:58,72
2018-03-03 20:43:59,82
2018-03-03 20:44:00,88
2018-03-03 20:44:01,114
2018-03-03 20:44:02,130
2018-03-03 20:44:03,130
2018-03-03 20:44:04,139
2018-03-03 20:44:05,135
2018-03-03 20:44:06,129
2018-03-03 20:44:07,117
2018-03-03 20:44:08,118
2018-03-03 20:44:09,136
2018-03-03 20:44:10,145
2018-03-03 20:44:11,156
2018-03-03 20:44:12,156
2018-03-03 20:44:13,120
2018-03-03 20:44:14,108
2018-03-03 20:44:15,100
2018-03-03 20:44:16,109
2018-03-03 20:44:17,192
2018-03-03 20:44:18,190
2018-03-03 20:44:19,165
2018-03-03 20:44:20,147
2018-03-03 20:44:21,140
2018-03-03 20:44:22,136
2018-03-03 20:44:23,141
2018-03-03 20:44:24,148
2018-03-03 20:44:25,144
2018-03-03 20:44:26,151
2018-03-03 20:44:27,148
2018-03-03 20:44:28,148
2018-03-03 20:44:29,165
2018-03-03 20:44:30,170
2018-03-03 20:44:31,169
2018-03-03 20:44:32,173
2018-03-03 20:44:33,165
2018-03-03 20:44:34,148
2018-03-03 20:44:35,133
2018-03-03 20:44:36,139
2018-03-03 20:44:37,142
2018-03-03 20:44:38,184
2018-03-03 20:44:39,195
2018-03-03 20:44:40,207
2018-03-03 20:44:41,206
2018-03-03 20:44:42,158
2018-03-03 20:44:43,158
2018-03-03 20:44:44,121
2018-03-03 20:44:45,112
2018-03-03 20:44:46,99
2018-03-03 20:44:47,95
2018-03-03 20:44:48,102
2018-03-03 20:44:49,118
