datetime,X_gyro,Y_gyro,Z_gyro,X_acc,Y_acc,Z_acc,X_comp,Y_comp,Z_comp
51:10.4,-0.071377419,-0.074611433,0.115945734,-0.193115234,-0.11328125,0.965087891,17.88135719,-5.189377308,35.74404526
51:10.6,-0.114478528,-0.073015094,0.142551348,-0.188964844,-0.100341797,0.993164063,18.30821228,-5.287751675,36.03711319
51:10.8,-0.12522158,-0.041136846,0.139635667,-0.185546875,-0.079345703,1.01953125,18.64969635,-5.366451263,36.27156448
51:11.0,-0.096239656,0.005551975,0.098882034,-0.187255859,-0.073242188,1.003173828,18.92288208,-5.429410934,36.45912552
51:11.3,-0.067956097,0.036575627,0.046647441,-0.185302734,-0.083496094,0.959960938,19.14143181,-5.479778767,36.60917664
51:11.5,-0.06476073,0.033097833,0.007095907,-0.186279297,-0.101806641,0.933105469,19.31627083,-5.520072937,36.72921753
51:11.7,-0.072028168,0.015163708,-0.009692376,-0.184082031,-0.120849609,0.930664063,19.45614243,-5.552308559,36.82524872
51:11.9,-0.061464611,0.003893215,-0.015690312,-0.180175781,-0.135253906,0.94921875,19.56803894,-5.578096867,36.90207291
51:12.1,-0.025191072,0.007434437,-0.023101591,-0.178222656,-0.146484375,0.965820313,19.65755653,-5.598727703,36.96353531
51:12.4,0.02890287,0.019718267,-0.025141379,-0.177978516,-0.160644531,0.971923828,19.72917175,-5.615231991,37.01270294
51:12.6,0.076500438,0.027032487,-0.007398974,-0.172607422,-0.161376953,0.967773438,19.78646278,-5.628435612,37.05203629
51:12.8,0.106333777,0.027938973,0.016147388,-0.160400391,-0.145996094,0.957763672,19.83229637,-5.638998508,37.08350372
51:13.0,0.11986953,0.019476386,0.027182689,-0.156738281,-0.128662109,0.947509766,19.86896324,-5.647449017,37.10867691
51:13.2,0.11986953,0.019476386,0.027182689,-0.156738281,-0.128662109,0.947509766,19.86896324,-5.647449017,37.10867691
